Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
01-01-2021,8:00 AM,Andhra P,-,-,871916,7108,882286
02-01-2021,8:00 AM,Andhra P,-,-,872266,7108,882612
03-01-2021,8:00 AM,Andhra P,-,-,872545,7111,882850
04-01-2021,8:00 AM,Andhra P,-,-,872897,7115,883082
05-01-2021,8:00 AM,Andhra P,-,-,873149,7118,883210
06-01-2021,8:00 AM,Andhra P,-,-,873427,7122,883587
07-01-2021,8:00 AM,Andhra P,-,-,873855,7125,883876
08-01-2021,8:00 AM,Andhra P,-,-,874223,7126,884171
09-01-2021,8:00 AM,Andhra P,-,-,874531,7127,884490
10-01-2021,8:00 AM,Andhra P,-,-,874954,7128,884689
11-01-2021,8:00 AM,Andhra P,-,-,875243,7129,884916
12-01-2021,8:00 AM,Andhra P,-,-,875456,7131,885037
13-01-2021,8:00 AM,Andhra P,-,-,875690,7133,885234
14-01-2021,8:00 AM,Andhra P,-,-,875921,7134,885437
15-01-2021,8:00 AM,Andhra P,-,-,876140,7138,885616
16-01-2021,8:00 AM,Andhra P,-,-,876372,7139,885710
17-01-2021,8:00 AM,Andhra P,-,-,876698,7139,885824
18-01-2021,8:00 AM,Andhra P,-,-,876949,7140,885985
19-01-2021,8:00 AM,Andhra P,-,-,877212,7141,886066
20-01-2021,8:00 AM,Andhra P,-,-,877443,7142,886245
21-01-2021,8:00 AM,Andhra P,-,-,877639,7142,886418
22-01-2021,8:00 AM,Andhra P,-,-,877893,7142,886557
23-01-2021,8:00 AM,Andhra P,-,-,878060,7146,886694
24-01-2021,8:00 AM,Andhra P,-,-,878232,7147,886852
25-01-2021,8:00 AM,Andhra P,-,-,878387,7147,887010
26-01-2021,8:00 AM,Andhra P,-,-,878528,7149,887066
27-01-2021,8:00 AM,Andhra P,-,-,878731,7150,887238
28-01-2021,8:00 AM,Andhra P,-,-,878828,7152,887349
29-01-2021,8:00 AM,Andhra P,-,-,878956,7152,887466
30-01-2021,8:00 AM,Andhra P,-,-,879131,7152,887591
31-01-2021,8:00 AM,Andhra P,-,-,879278,7153,887720
01-02-2021,8:00 AM,Andhra P,-,-,879405,7153,887836
02-02-2021,8:00 AM,Andhra P,-,-,879504,7154,887900
03-02-2021,8:00 AM,Andhra P,-,-,879651,7156,888004
04-02-2021,8:00 AM,Andhra P,-,-,879780,7157,888099
05-02-2021,8:00 AM,Andhra P,-,-,879867,7157,888178
06-02-2021,8:00 AM,Andhra P,-,-,880046,7158,888275
07-02-2021,8:00 AM,Andhra P,-,-,880179,7159,888350
08-02-2021,8:00 AM,Andhra P,-,-,880261,7159,888423
09-02-2021,8:00 AM,Andhra P,-,-,880363,7160,888485
10-02-2021,8:00 AM,Andhra P,-,-,880478,7160,888555
11-02-2021,8:00 AM,Andhra P,-,-,880599,7161,888605
12-02-2021,8:00 AM,Andhra P,-,-,880678,7161,888692
13-02-2021,8:00 AM,Andhra P,-,-,880784,7162,888760
14-02-2021,8:00 AM,Andhra P,-,-,880855,7162,888814
15-02-2021,8:00 AM,Andhra P,-,-,880972,7162,888869
16-02-2021,8:00 AM,Andhra P,-,-,881041,7163,888899
17-02-2021,8:00 AM,Andhra P,-,-,881181,7163,888959
18-02-2021,8:00 AM,Andhra P,-,-,881238,7165,889010
19-02-2021,8:00 AM,Andhra P,-,-,881292,7166,889077
20-02-2021,8:00 AM,Andhra P,-,-,881369,7167,889156
21-02-2021,8:00 AM,Andhra P,-,-,881439,7167,889210
22-02-2021,8:00 AM,Andhra P,-,-,881511,7167,889298
23-02-2021,8:00 AM,Andhra P,-,-,881582,7167,889339
24-02-2021,8:00 AM,Andhra P,-,-,881666,7168,889409
25-02-2021,8:00 AM,Andhra P,-,-,881732,7168,889503
26-02-2021,8:00 AM,Andhra P,-,-,881806,7168,889585
27-02-2021,8:00 AM,Andhra P,-,-,881877,7169,889681
28-02-2021,8:00 AM,Andhra P,-,-,881963,7169,889799
01-03-2021,8:00 AM,Andhra P,-,-,882029,7169,889916
02-03-2021,8:00 AM,Andhra P,-,-,882080,7169,889974
03-03-2021,8:00 AM,Andhra P,-,-,882137,7169,890080
04-03-2021,8:00 AM,Andhra P,-,-,882219,7170,890215
05-03-2021,8:00 AM,Andhra P,-,-,882275,7171,890317
06-03-2021,8:00 AM,Andhra P,-,-,882369,7172,890441
07-03-2021,8:00 AM,Andhra P,-,-,882462,7173,890556
08-03-2021,8:00 AM,Andhra P,-,-,882520,7174,890692
09-03-2021,8:00 AM,Andhra P,-,-,882581,7176,890766
10-03-2021,8:00 AM,Andhra P,-,-,882670,7176,890884
11-03-2021,8:00 AM,Andhra P,-,-,882670,7176,890884
12-03-2021,8:00 AM,Andhra P,-,-,882763,7177,891004
13-03-2021,8:00 AM,Andhra P,-,-,882981,7180,891388
14-03-2021,8:00 AM,Andhra P,-,-,883113,7182,891563
15-03-2021,8:00 AM,Andhra P,-,-,883277,7184,891861
16-03-2021,8:00 AM,Andhra P,-,-,883380,7185,892008
17-03-2021,8:00 AM,Andhra P,-,-,883505,7185,892269
18-03-2021,8:00 AM,Andhra P,-,-,883642,7186,892522
19-03-2021,8:00 AM,Andhra P,-,-,883759,7186,892740
20-03-2021,8:00 AM,Andhra P,-,-,883890,7187,892986
21-03-2021,8:00 AM,Andhra P,-,-,884094,7189,893366
22-03-2021,8:00 AM,Andhra P,-,-,884357,7189,893734
23-03-2021,8:00 AM,Andhra P,-,-,884471,7191,894044
24-03-2021,8:00 AM,Andhra P,-,-,884727,7193,894536
25-03-2021,8:00 AM,Andhra P,-,-,884978,7197,895121
26-03-2021,8:00 AM,Andhra P,-,-,885209,7201,895879
27-03-2021,8:00 AM,Andhra P,-,-,885515,7203,896863
28-03-2021,8:00 AM,Andhra P,-,-,885892,7203,897810
29-03-2021,8:00 AM,Andhra P,-,-,886216,7205,898815
30-03-2021,8:00 AM,Andhra P,-,-,886498,7210,899812
31-03-2021,8:00 AM,Andhra P,-,-,886978,7213,900805
01-04-2021,8:00 AM,Andhra P,-,-,887434,7217,901989
02-04-2021,8:00 AM,Andhra P,-,-,887898,7220,903260
03-04-2021,8:00 AM,Andhra P,-,-,888508,7225,904548
04-04-2021,8:00 AM,Andhra P,-,-,889295,7234,905946
05-04-2021,8:00 AM,Andhra P,-,-,890137,7239,907676
06-04-2021,8:00 AM,Andhra P,-,-,891048,7244,909002
07-04-2021,8:00 AM,Andhra P,-,-,891883,7251,910943
08-04-2021,8:00 AM,Andhra P,-,-,892736,7262,913274
09-04-2021,8:00 AM,Andhra P,-,-,893651,7268,915832
10-04-2021,8:00 AM,Andhra P,-,-,894896,7279,918597
11-04-2021,8:00 AM,Andhra P,-,-,895949,7291,921906
12-04-2021,8:00 AM,Andhra P,-,-,897147,7300,925401
13-04-2021,8:00 AM,Andhra P,-,-,898238,7311,928664
14-04-2021,8:00 AM,Andhra P,-,-,899721,7321,932892
15-04-2021,8:00 AM,Andhra P,-,-,901327,7339,937049
16-04-2021,8:00 AM,Andhra P,-,-,903072,7353,942135
17-04-2021,8:00 AM,Andhra P,-,-,905266,7373,948231
18-04-2021,8:00 AM,Andhra P,-,-,907598,7388,955455
19-04-2021,8:00 AM,Andhra P,-,-,909941,7410,962037
20-04-2021,8:00 AM,Andhra P,-,-,912510,7437,968000
21-04-2021,8:00 AM,Andhra P,-,-,915626,7472,976987
22-04-2021,8:00 AM,Andhra P,-,-,918985,7510,986703
23-04-2021,8:00 AM,Andhra P,-,-,922977,7541,997462
24-04-2021,8:00 AM,Andhra P,-,-,927418,7579,1009228
25-04-2021,8:00 AM,Andhra P,-,-,931839,7616,1020926
26-04-2021,8:00 AM,Andhra P,-,-,936143,7685,1033560
27-04-2021,8:00 AM,Andhra P,-,-,940574,7736,1043441
28-04-2021,8:00 AM,Andhra P,-,-,947629,7800,1054875
29-04-2021,8:00 AM,Andhra P,-,-,954062,7871,1069544
30-04-2021,8:00 AM,Andhra P,-,-,962250,7928,1084336
01-05-2021,8:00 AM,Andhra P,-,-,970718,7992,1101690
02-05-2021,8:00 AM,Andhra P,-,-,982297,8053,1121102
03-05-2021,8:00 AM,Andhra P,-,-,993708,8136,1145022
04-05-2021,8:00 AM,Andhra P,-,-,1003935,8207,1163994
05-05-2021,8:00 AM,Andhra P,-,-,1016142,8289,1184028
06-05-2021,8:00 AM,Andhra P,-,-,1027270,8374,1206232
07-05-2021,8:00 AM,Andhra P,-,-,1037411,8446,1228186
08-05-2021,8:00 AM,Andhra P,-,-,1050160,8519,1245374
09-05-2021,8:00 AM,Andhra P,-,-,1069432,8615,1265439
10-05-2021,8:00 AM,Andhra P,-,-,1088264,8707,1287603
11-05-2021,8:00 AM,Andhra P,-,-,1104431,8791,1302589
12-05-2021,8:00 AM,Andhra P,-,-,1118933,8899,1322934
13-05-2021,8:00 AM,Andhra P,-,-,1138028,8988,1344386
14-05-2021,8:00 AM,Andhra P,-,-,1156666,9077,1366785
15-05-2021,8:00 AM,Andhra P,-,-,1175843,9173,1388803
16-05-2021,8:00 AM,Andhra P,-,-,1194582,9271,1411320
17-05-2021,8:00 AM,Andhra P,-,-,1215683,9372,1435491
18-05-2021,8:00 AM,Andhra P,-,-,1233017,9481,1454052
19-05-2021,8:00 AM,Andhra P,-,-,1254291,9580,1475372
20-05-2021,8:00 AM,Andhra P,-,-,1279110,9686,1498532
21-05-2021,8:00 AM,Andhra P,-,-,1302208,9800,1521142
22-05-2021,8:00 AM,Andhra P,-,-,1323019,9904,1542079
23-05-2021,8:00 AM,Andhra P,-,-,1341355,10022,1562060
24-05-2021,8:00 AM,Andhra P,-,-,1361464,10126,1580827
25-05-2021,8:00 AM,Andhra P,-,-,1379837,10222,1593821
26-05-2021,8:00 AM,Andhra P,-,-,1400754,10328,1609105
27-05-2021,8:00 AM,Andhra P,-,-,1424859,10427,1627390
28-05-2021,8:00 AM,Andhra P,-,-,1446244,10531,1643557
29-05-2021,8:00 AM,Andhra P,-,-,1466990,10634,1657986
30-05-2021,8:00 AM,Andhra P,-,-,1487382,10738,1671742
31-05-2021,8:00 AM,Andhra P,-,-,1508515,10832,1685142
01-06-2021,8:00 AM,Andhra P,-,-,1528360,10930,1693085
02-06-2021,8:00 AM,Andhra P,-,-,1546617,11034,1704388
03-06-2021,8:00 AM,Andhra P,-,-,1562229,11132,1717156
04-06-2021,8:00 AM,Andhra P,-,-,1578452,11213,1728577
05-06-2021,8:00 AM,Andhra P,-,-,1593921,11296,1738990
06-06-2021,8:00 AM,Andhra P,-,-,1609879,11376,1749363
07-06-2021,8:00 AM,Andhra P,-,-,1623447,11466,1758339
08-06-2021,8:00 AM,Andhra P,-,-,1637149,11552,1763211
09-06-2021,8:00 AM,Andhra P,-,-,1651790,11629,1771007
10-06-2021,8:00 AM,Andhra P,-,-,1664082,11696,1779773
11-06-2021,8:00 AM,Andhra P,-,-,1677063,11763,1787883
12-06-2021,8:00 AM,Andhra P,-,-,1688198,11824,1796122
13-06-2021,8:00 AM,Andhra P,-,-,1699775,11882,1803074
14-06-2021,8:00 AM,Andhra P,-,-,1712267,11940,1809844
15-06-2021,8:00 AM,Andhra P,-,-,1722381,11999,1814393
16-06-2021,8:00 AM,Andhra P,-,-,1732948,12052,1820134
17-06-2021,8:00 AM,Andhra P,-,-,1743176,12109,1826751
18-06-2021,8:00 AM,Andhra P,-,-,1750904,12167,1832902
19-06-2021,8:00 AM,Andhra P,-,-,1759390,12224,1839243
20-06-2021,8:00 AM,Andhra P,-,-,1767404,12269,1844917
21-06-2021,8:00 AM,Andhra P,-,-,1775176,12319,1850563
22-06-2021,8:00 AM,Andhra P,-,-,1782680,12363,1853183
23-06-2021,8:00 AM,Andhra P,-,-,1791056,12416,1857352
24-06-2021,8:00 AM,Andhra P,-,-,1798380,12452,1862036
25-06-2021,8:00 AM,Andhra P,-,-,1804844,12490,1867017
26-06-2021,8:00 AM,Andhra P,-,-,1811157,12528,1871475
27-06-2021,8:00 AM,Andhra P,-,-,1816930,12566,1875622
28-06-2021,8:00 AM,Andhra P,-,-,1822500,12599,1879872
29-06-2021,8:00 AM,Andhra P,-,-,1827214,12630,1882096
30-06-2021,8:00 AM,Andhra P,-,-,1832971,12671,1885716
01-07-2021,8:00 AM,Andhra P,-,-,1838469,12706,1889513
02-07-2021,8:00 AM,Andhra P,-,-,1842432,12744,1893354
03-07-2021,8:00 AM,Andhra P,-,-,1846716,12779,1896818
04-07-2021,8:00 AM,Andhra P,-,-,1851062,12815,1899748
05-07-2021,8:00 AM,Andhra P,-,-,1854754,12844,1902923
06-07-2021,8:00 AM,Andhra P,-,-,1858189,12870,1905023
07-07-2021,8:00 AM,Andhra P,-,-,1861937,12898,1908065
08-07-2021,8:00 AM,Andhra P,-,-,1865956,12919,1911231
09-07-2021,8:00 AM,Andhra P,-,-,1869417,12946,1914213
10-07-2021,8:00 AM,Andhra P,-,-,1873993,12960,1917253
11-07-2021,8:00 AM,Andhra P,-,-,1877930,12986,1920178
12-07-2021,8:00 AM,Andhra P,-,-,1881161,13002,1922843
13-07-2021,8:00 AM,Andhra P,-,-,1884202,13024,1924421
14-07-2021,8:00 AM,Andhra P,-,-,1887236,13042,1926988
15-07-2021,8:00 AM,Andhra P,-,-,1890565,13057,1929579
16-07-2021,8:00 AM,Andhra P,-,-,1893498,13081,1932105
17-07-2021,8:00 AM,Andhra P,-,-,1896499,13097,1934450
18-07-2021,8:00 AM,Andhra P,-,-,1898966,13115,1937122
19-07-2021,8:00 AM,Andhra P,-,-,1902256,13132,1940096
20-07-2021,8:00 AM,Andhra P,-,-,1905000,13154,1941724
21-07-2021,8:00 AM,Andhra P,-,-,1907201,13178,1944222
22-07-2021,8:00 AM,Andhra P,-,-,1909613,13197,1946749
23-07-2021,8:00 AM,Andhra P,-,-,1911812,13209,1948592
24-07-2021,8:00 AM,Andhra P,-,-,1914177,13223,1950339
25-07-2021,8:00 AM,Andhra P,-,-,1916914,13241,1952513
26-07-2021,8:00 AM,Andhra P,-,-,1919354,13256,1954765
27-07-2021,8:00 AM,Andhra P,-,-,1921371,13273,1956392
28-07-2021,8:00 AM,Andhra P,-,-,1923675,13292,1957932
29-07-2021,8:00 AM,Andhra P,-,-,1925631,13312,1959942
30-07-2021,8:00 AM,Andhra P,-,-,1927438,13332,1962049
31-07-2021,8:00 AM,Andhra P,-,-,1929565,13354,1964117
01-08-2021,8:00 AM,Andhra P,-,-,1931618,13377,1966175
02-08-2021,8:00 AM,Andhra P,-,-,1934048,13395,1968462
03-08-2021,8:00 AM,Andhra P,-,-,1936016,13410,1970008
04-08-2021,8:00 AM,Andhra P,-,-,1937956,13428,1971554
05-08-2021,8:00 AM,Andhra P,-,-,1940368,13444,1973996
06-08-2021,8:00 AM,Andhra P,-,-,1942371,13468,1976141
07-08-2021,8:00 AM,Andhra P,-,-,1944267,13490,1978350
08-08-2021,8:00 AM,Andhra P,-,-,1946370,13513,1980258
09-08-2021,8:00 AM,Andhra P,-,-,1948828,13531,1982308
10-08-2021,8:00 AM,Andhra P,-,-,1950623,13549,1983721
11-08-2021,8:00 AM,Andhra P,-,-,1952736,13564,1985182
03-04-2020,6:00 PM,Arunachal P,-,-,0,0,1
04-04-2020,6:00 PM,Arunachal P,-,-,0,0,1
05-04-2020,6:00 PM,Arunachal P,-,-,0,0,1
06-04-2020,6:00 PM,Arunachal P,-,-,0,0,1
07-04-2020,6:00 PM,Arunachal P,-,-,0,0,1
08-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
09-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
10-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
11-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
12-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
13-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
14-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
15-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
16-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
17-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
18-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
19-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
20-04-2020,5:00 PM,Arunachal P,-,-,0,0,1
21-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
22-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
23-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
24-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
25-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
26-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
27-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
28-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
29-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
30-04-2020,5:00 PM,Arunachal P,-,-,1,0,1
01-05-2020,5:00 PM,Arunachal P,-,-,1,0,1
02-05-2020,5:00 PM,Arunachal P,-,-,1,0,1
03-05-2020,5:00 PM,Arunachal P,-,-,1,0,1
04-05-2020,5:00 PM,Arunachal P,-,-,1,0,1
05-05-2020,5:00 PM,Arunachal P,-,-,1,0,1
06-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
07-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
08-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
09-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
10-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
11-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
12-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
13-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
14-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
15-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
16-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
17-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
18-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
19-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
20-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
21-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
22-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
23-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
24-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
25-05-2020,8:00 AM,Arunachal P,-,-,1,0,1
26-05-2020,8:00 AM,Arunachal P,-,-,1,0,2
27-05-2020,8:00 AM,Arunachal P,-,-,1,0,2
28-05-2020,8:00 AM,Arunachal P,-,-,1,0,2
29-05-2020,8:00 AM,Arunachal P,-,-,1,0,3
30-05-2020,8:00 AM,Arunachal P,-,-,1,0,3
31-05-2020,8:00 AM,Arunachal P,-,-,1,0,4
01-06-2020,8:00 AM,Arunachal P,-,-,1,0,4
02-06-2020,8:00 AM,Arunachal P,-,-,1,0,22
03-06-2020,8:00 AM,Arunachal P,-,-,1,0,22
04-06-2020,8:00 AM,Arunachal P,-,-,1,0,38
05-06-2020,8:00 AM,Arunachal P,-,-,1,0,42
06-06-2020,8:00 AM,Arunachal P,-,-,1,0,45
07-06-2020,8:00 AM,Arunachal P,-,-,1,0,47
08-06-2020,8:00 AM,Arunachal P,-,-,1,0,51
09-06-2020,8:00 AM,Arunachal P,-,-,1,0,51
10-06-2020,8:00 AM,Arunachal P,-,-,1,0,57
11-06-2020,8:00 AM,Arunachal P,-,-,2,0,57
12-06-2020,8:00 AM,Arunachal P,-,-,4,0,61
13-06-2020,8:00 AM,Arunachal P,-,-,4,0,67
14-06-2020,8:00 AM,Arunachal P,-,-,4,0,87
15-06-2020,8:00 AM,Arunachal P,-,-,7,0,91
16-06-2020,8:00 AM,Arunachal P,-,-,7,0,91
17-06-2020,8:00 AM,Arunachal P,-,-,7,0,95
18-06-2020,8:00 AM,Arunachal P,-,-,7,0,99
19-06-2020,8:00 AM,Arunachal P,-,-,10,0,103
20-06-2020,8:00 AM,Arunachal P,-,-,11,0,103
21-06-2020,8:00 AM,Arunachal P,-,-,14,0,135
22-06-2020,8:00 AM,Arunachal P,-,-,15,0,135
23-06-2020,8:00 AM,Arunachal P,-,-,21,0,139
24-06-2020,8:00 AM,Arunachal P,-,-,22,0,148
25-06-2020,8:00 AM,Arunachal P,-,-,38,0,158
26-06-2020,8:00 AM,Arunachal P,-,-,38,1,160
27-06-2020,8:00 AM,Arunachal P,-,-,42,1,172
28-06-2020,8:00 AM,Arunachal P,-,-,54,1,177
29-06-2020,8:00 AM,Arunachal P,-,-,60,1,182
30-06-2020,8:00 AM,Arunachal P,-,-,61,1,187
01-07-2020,8:00 AM,Arunachal P,-,-,62,1,191
02-07-2020,8:00 AM,Arunachal P,-,-,66,1,195
03-07-2020,8:00 AM,Arunachal P,-,-,66,1,195
04-07-2020,8:00 AM,Arunachal P,-,-,75,1,252
05-07-2020,8:00 AM,Arunachal P,-,-,76,1,259
06-07-2020,8:00 AM,Arunachal P,-,-,78,1,269
07-07-2020,8:00 AM,Arunachal P,-,-,92,2,270
08-07-2020,8:00 AM,Arunachal P,-,-,105,2,276
09-07-2020,8:00 AM,Arunachal P,-,-,109,2,287
10-07-2020,8:00 AM,Arunachal P,-,-,120,2,302
11-07-2020,8:00 AM,Arunachal P,-,-,120,2,335
12-07-2020,8:00 AM,Arunachal P,-,-,125,2,341
13-07-2020,8:00 AM,Arunachal P,-,-,138,2,359
14-07-2020,8:00 AM,Arunachal P,-,-,145,2,387
15-07-2020,8:00 AM,Arunachal P,-,-,153,3,462
16-07-2020,8:00 AM,Arunachal P,-,-,153,3,462
17-07-2020,8:00 AM,Arunachal P,-,-,153,3,543
18-07-2020,8:00 AM,Arunachal P,-,-,175,3,609
19-07-2020,8:00 AM,Arunachal P,-,-,274,3,650
20-07-2020,8:00 AM,Arunachal P,-,-,282,3,740
21-07-2020,8:00 AM,Arunachal P,-,-,285,3,790
22-07-2020,8:00 AM,Arunachal P,-,-,303,3,858
23-07-2020,8:00 AM,Arunachal P,-,-,314,3,949
24-07-2020,8:00 AM,Arunachal P,-,-,334,3,991
25-07-2020,8:00 AM,Arunachal P,-,-,392,3,1056
26-07-2020,8:00 AM,Arunachal P,-,-,428,3,1126
27-07-2020,8:00 AM,Arunachal P,-,-,505,3,1158
28-07-2020,8:00 AM,Arunachal P,-,-,574,3,1239
29-07-2020,8:00 AM,Arunachal P,-,-,617,3,1330
30-07-2020,8:00 AM,Arunachal P,-,-,677,3,1410
31-07-2020,8:00 AM,Arunachal P,-,-,827,3,1484
01-08-2020,8:00 AM,Arunachal P,-,-,918,3,1591
02-08-2020,8:00 AM,Arunachal P,-,-,969,3,1673
03-08-2020,8:00 AM,Arunachal P,-,-,996,3,1698
04-08-2020,8:00 AM,Arunachal P,-,-,1063,3,1758
05-08-2020,8:00 AM,Arunachal P,-,-,1105,3,1790
06-08-2020,8:00 AM,Arunachal P,-,-,1210,3,1855
07-08-2020,8:00 AM,Arunachal P,-,-,1245,3,1948
08-08-2020,8:00 AM,Arunachal P,-,-,1326,3,2049
09-08-2020,8:00 AM,Arunachal P,-,-,1430,3,2117
10-08-2020,8:00 AM,Arunachal P,-,-,1482,3,2155
11-08-2020,8:00 AM,Arunachal P,-,-,1592,3,2231
12-08-2020,8:00 AM,Arunachal P,-,-,1634,3,2327
13-08-2020,8:00 AM,Arunachal P,-,-,1659,3,2430
14-08-2020,8:00 AM,Arunachal P,-,-,1718,4,2512
15-08-2020,8:00 AM,Arunachal P,-,-,1750,5,2607
16-08-2020,8:00 AM,Arunachal P,-,-,1771,5,2658
17-08-2020,8:00 AM,Arunachal P,-,-,1808,5,2701
18-08-2020,8:00 AM,Arunachal P,-,-,1893,5,2741
19-08-2020,8:00 AM,Arunachal P,-,-,1949,5,2875
20-08-2020,8:00 AM,Arunachal P,-,-,2022,5,2950
21-08-2020,8:00 AM,Arunachal P,-,-,2093,5,3066
22-08-2020,8:00 AM,Arunachal P,-,-,2125,5,3126
23-08-2020,8:00 AM,Arunachal P,-,-,2228,5,3223
24-08-2020,8:00 AM,Arunachal P,-,-,2297,5,3263
25-08-2020,8:00 AM,Arunachal P,-,-,2427,5,3312
26-08-2020,8:00 AM,Arunachal P,-,-,2508,5,3412
27-08-2020,8:00 AM,Arunachal P,-,-,2563,5,3555
28-08-2020,8:00 AM,Arunachal P,-,-,2621,5,3633
29-08-2020,8:00 AM,Arunachal P,-,-,2709,5,3745
30-08-2020,8:00 AM,Arunachal P,-,-,2754,5,3877
31-08-2020,8:00 AM,Arunachal P,-,-,2822,7,4034
01-09-2020,8:00 AM,Arunachal P,-,-,2885,7,4112
02-09-2020,8:00 AM,Arunachal P,-,-,2979,7,4212
03-09-2020,8:00 AM,Arunachal P,-,-,3075,7,4360
04-09-2020,8:00 AM,Arunachal P,-,-,3167,7,4574
05-09-2020,8:00 AM,Arunachal P,-,-,3280,7,4775
06-09-2020,8:00 AM,Arunachal P,-,-,3381,8,4914
07-09-2020,8:00 AM,Arunachal P,-,-,3472,8,5000
08-09-2020,8:00 AM,Arunachal P,-,-,3596,8,5180
09-09-2020,8:00 AM,Arunachal P,-,-,3723,9,5402
10-09-2020,8:00 AM,Arunachal P,-,-,3906,9,5545
11-09-2020,8:00 AM,Arunachal P,-,-,4005,9,5672
12-09-2020,8:00 AM,Arunachal P,-,-,4126,10,5825
13-09-2020,8:00 AM,Arunachal P,-,-,4253,10,5975
14-09-2020,8:00 AM,Arunachal P,-,-,4379,10,6121
15-09-2020,8:00 AM,Arunachal P,-,-,4531,11,6298
16-09-2020,8:00 AM,Arunachal P,-,-,4658,13,6466
17-09-2020,8:00 AM,Arunachal P,-,-,4787,13,6692
18-09-2020,8:00 AM,Arunachal P,-,-,4967,13,6851
19-09-2020,8:00 AM,Arunachal P,-,-,5106,13,7005
20-09-2020,8:00 AM,Arunachal P,-,-,5280,13,7250
21-09-2020,8:00 AM,Arunachal P,-,-,5408,13,7385
22-09-2020,8:00 AM,Arunachal P,-,-,5643,13,7595
23-09-2020,8:00 AM,Arunachal P,-,-,5778,14,7844
24-09-2020,8:00 AM,Arunachal P,-,-,5903,14,8133
25-09-2020,8:00 AM,Arunachal P,-,-,6071,14,8416
26-09-2020,8:00 AM,Arunachal P,-,-,6230,14,8671
27-09-2020,8:00 AM,Arunachal P,-,-,6397,14,8869
28-09-2020,8:00 AM,Arunachal P,-,-,6495,14,9004
29-09-2020,8:00 AM,Arunachal P,-,-,6592,15,9332
30-09-2020,8:00 AM,Arunachal P,-,-,6743,16,9553
01-10-2020,8:00 AM,Arunachal P,-,-,6890,16,9796
02-10-2020,8:00 AM,Arunachal P,-,-,7049,16,10020
03-10-2020,8:00 AM,Arunachal P,-,-,7183,18,10220
04-10-2020,8:00 AM,Arunachal P,-,-,7388,18,10421
05-10-2020,8:00 AM,Arunachal P,-,-,7577,18,10548
06-10-2020,8:00 AM,Arunachal P,-,-,7775,19,10783
07-10-2020,8:00 AM,Arunachal P,-,-,7965,20,11007
08-10-2020,8:00 AM,Arunachal P,-,-,8396,21,11267
09-10-2020,8:00 AM,Arunachal P,-,-,8679,22,11479
10-10-2020,8:00 AM,Arunachal P,-,-,8877,23,11760
11-10-2020,8:00 AM,Arunachal P,-,-,9035,23,11998
12-10-2020,8:00 AM,Arunachal P,-,-,9232,24,12147
13-10-2020,8:00 AM,Arunachal P,-,-,9403,24,12367
14-10-2020,8:00 AM,Arunachal P,-,-,9573,28,12561
15-10-2020,8:00 AM,Arunachal P,-,-,9694,29,12768
16-10-2020,8:00 AM,Arunachal P,-,-,9889,30,12971
17-10-2020,8:00 AM,Arunachal P,-,-,10071,30,13169
18-10-2020,8:00 AM,Arunachal P,-,-,10315,30,13348
19-10-2020,8:00 AM,Arunachal P,-,-,10552,30,13406
